"order_id";"customer_id";"product_id";"quantity";"unit_price";"order_date";"delivery_status";"payment_method";"region";"discount_applied";"email";"signup_date";"gender";"loyalty_tier";"product_name";"category";"launch_date";"base_price";"supplier_code";"revenue"
"O554623";"C00211";"P0002";2;45.67;"2006-07-25";"Delayed";"Credit card";"West";0.15;"ingramjill@anderson-bell.com";"2017-05-25";"Male";"Silver";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";77.64
"O901951";"C00211";"P0001";3;17.66;"2006-07-25";"Delivered";"Bank transfer";"West";0.2;"ingramjill@anderson-bell.com";"2017-05-25";"Male";"Silver";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";42.38
"O194564";"C00211";"P0029";2;40.0;"2006-07-25";"Cancelled";"Credit card";"South";0.1;"ingramjill@anderson-bell.com";"2017-05-25";"Male";"Silver";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";72.0
"O216425";"C00211";"P0019";1;32.05;"2006-07-25";"Delayed";"Bank transfer";"South";0.15;"ingramjill@anderson-bell.com";"2017-05-25";"Male";"Silver";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";27.24
"O368037";"C00212";"P0027";1;9.79;"2006-07-25";"Cancelled";"Credit card";"North";0.15;"epollard@white.info";"2020-07-24";"Male";"Gold";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";8.32
"O659952";"C00212";"P0017";5;29.34;"2006-07-25";"Delayed";"Bank transfer";"East";0.0;"epollard@white.info";"2020-07-24";"Male";"Gold";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";146.7
"O453230";"C00212";"P0010";5;11.65;"2006-07-25";"Cancelled";"Credit card";"North";0.0;"epollard@white.info";"2020-07-24";"Male";"Gold";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";58.25
"O676664";"C00213";"P0013";5;32.49;"2006-07-25";"Delivered";"Paypal";"South";0.05;"bradleygonzalez@gmail.com";"2005-11-24";"Female";"Bronze";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";154.33
"O780942";"C00213";"P0029";2;36.95;"2006-07-25";"Delivered";"Bank transfer";"North";0.15;"bradleygonzalez@gmail.com";"2005-11-24";"Female";"Bronze";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";62.82
"O493557";"C00214";"P0014";4;15.42;"2006-07-25";"Cancelled";"Credit card";"West";0.1;"ihays@yahoo.com";"2012-10-24";"Other";"Gold";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";55.51
"O881689";"C00214";"P0020";3;33.25;"2006-07-25";"Cancelled";"Paypal";"North";0.15;"ihays@yahoo.com";"2012-10-24";"Other";"Gold";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";84.79
"O226857";"C00214";"P0003";1;40.72;"2006-07-25";"Delayed";"Bank transfer";"North";0.1;"ihays@yahoo.com";"2012-10-24";"Other";"Gold";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";36.65
"O122574";"C00215";"P0029";2;12.7;"2006-07-25";"Delivered";"Bank transfer";"Central";0.2;"justinatkins@glenn.com";"2023-08-24";"Male";"Gold";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";20.32
"O747221";"C00216";"P0015";2;36.98;"2006-07-25";"Delayed";"Paypal";"East";0.0;"vpreston@yahoo.com";"2018-06-25";"Male";"Bronze";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";73.96
"O425510";"C00216";"P0026";1;10.62;"2006-07-25";"Delivered";"Credit card";"East";0.15;"vpreston@yahoo.com";"2018-06-25";"Male";"Bronze";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";9.03
"O248549";"C00216";"P0008";4;47.55;"2006-07-25";"Delayed";"Paypal";"Central";0.1;"vpreston@yahoo.com";"2018-06-25";"Male";"Bronze";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";171.18
"O224477";"C00216";"P0005";4;42.94;"2006-07-25";"Delayed";"Credit card";"North";0.15;"vpreston@yahoo.com";"2018-06-25";"Male";"Bronze";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";146.0
"O851224";"C00217";"P0002";1;45.64;"2006-07-25";"Delayed";"Credit card";"Central";0.2;"terri77@yahoo.com";"2029-06-25";"Female";"Bronze";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";36.51
"O568525";"C00217";"P0024";2;14.45;"2006-07-25";"Delayed";"Bank transfer";"West";0.05;"terri77@yahoo.com";"2029-06-25";"Female";"Bronze";"Storage Product 87";"Storage";"2024-02-25";26.33;"S558";27.46
"O160766";"C00217";"P0019";3;44.49;"2006-07-25";"Delivered";"Credit card";"North";0.15;"terri77@yahoo.com";"2029-06-25";"Female";"Bronze";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";113.45
"O258279";"C00219";"P0026";1;14.81;"2006-07-25";"Cancelled";"Credit card";"North";0.15;"manuel15@phillips.com";"2030-03-25";"Female";"Silver";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";12.59
"O180176";"C00220";"P0028";5;28.28;"2006-07-25";"Delayed";"Paypal";"West";0.05;"sergio59@yahoo.com";"2020-10-24";"Female";"Gold";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";134.33
"O241728";"C00221";"P0018";4;19.24;"2006-07-25";"Delivered";"Credit card";"East";0.05;"lambertrichard@owen.com";"2031-05-25";"Female";"Silver";"Storage Product 37";"Storage";"2018-07-24";6.08;"S767";73.11
"O709870";"C00221";"P0028";5;43.41;"2006-07-25";"Delayed";"Credit card";"West";0.1;"lambertrichard@owen.com";"2031-05-25";"Female";"Silver";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";195.35
"O573600";"C00221";"P0007";2;42.91;"2006-07-25";"Delivered";"Bank transfer";"North";0.05;"lambertrichard@owen.com";"2031-05-25";"Female";"Silver";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";81.53
"O747355";"C00221";"P0010";3;41.66;"2006-07-25";"Delayed";"Paypal";"South";0.0;"lambertrichard@owen.com";"2031-05-25";"Female";"Silver";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";124.98
"O301929";"C00221";"P0025";3;18.29;"2006-07-25";"Cancelled";"Bank transfer";"Central";0.15;"lambertrichard@owen.com";"2031-05-25";"Female";"Silver";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";46.64
"O623630";"C00222";"P0006";4;23.45;"2006-07-25";"Delayed";"Credit card";"North";0.1;"martinezjoel@hotmail.com";"2025-11-24";"Female";"Silver";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";84.42
"O364835";"C00222";"P0019";5;29.17;"2006-07-25";"Delayed";"Paypal";"Central";0.05;"martinezjoel@hotmail.com";"2025-11-24";"Female";"Silver";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";138.56
"O768035";"C00222";"P0023";4;26.43;"2006-07-25";"Delayed";"Paypal";"East";0.0;"martinezjoel@hotmail.com";"2025-11-24";"Female";"Silver";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";105.72
"O719288";"C00222";"P0026";4;11.17;"2006-07-25";"Cancelled";"Credit card";"Central";0.1;"martinezjoel@hotmail.com";"2025-11-24";"Female";"Silver";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";40.21
"O129008";"C00223";"P0007";5;23.11;"2006-07-25";"Delayed";"Paypal";"South";0.1;"cherring@hotmail.com";"2003-09-24";"Female";"Gold";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";104.0
"O834251";"C00223";"P0009";4;47.11;"2006-07-25";"Cancelled";"Credit card";"South";0.1;"cherring@hotmail.com";"2003-09-24";"Female";"Gold";"Outdoors Product 13";"Outdoors";"2018-04-25";8.0;"S695";169.6
"O544940";"C00223";"P0017";4;32.38;"2006-07-25";"Delayed";"Bank transfer";"North";0.2;"cherring@hotmail.com";"2003-09-24";"Female";"Gold";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";103.62
"O458103";"C00223";"P0014";5;13.99;"2006-07-25";"Delayed";"Credit card";"East";0.1;"cherring@hotmail.com";"2003-09-24";"Female";"Gold";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";62.96
"O691926";"C00224";"P0005";2;49.92;"2006-07-25";"Delivered";"Credit card";"North";0.0;"nathan19@gmail.com";"2027-01-25";"Female";"Gold";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";99.84
"O428227";"C00224";"P0010";5;12.04;"2006-07-25";"Delivered";"Credit card";"South";0.1;"nathan19@gmail.com";"2027-01-25";"Female";"Gold";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";54.18
"O967591";"C00224";"P0006";3;43.01;"2006-07-25";"Delivered";"Paypal";"West";0.0;"nathan19@gmail.com";"2027-01-25";"Female";"Gold";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";129.03
"O241823";"C00224";"P0016";5;21.08;"2006-07-25";"Delayed";"Paypal";"East";0.05;"nathan19@gmail.com";"2027-01-25";"Female";"Gold";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";100.13
"O223845";"C00225";"P0029";1;35.84;"2006-07-25";"Delayed";"Credit card";"East";0.0;"redwards@gmail.com";"2019-08-24";"Female";"Gold";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";35.84
"O136583";"C00225";"P0028";5;22.37;"2006-07-25";"Delivered";"Bank transfer";"West";0.0;"redwards@gmail.com";"2019-08-24";"Female";"Gold";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";111.85
"O701780";"C00226";"P0023";1;37.45;"2006-07-25";"Delivered";"Credit card";"North";0.15;"victorhughes@wilson.com";"";"Male";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";31.83
"O719025";"C00226";"P0026";5;32.29;"2006-07-25";"Delivered";"Credit card";"North";0.1;"victorhughes@wilson.com";"";"Male";"Gold";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";145.31
"O957892";"C00226";"P0001";4;18.44;"2006-07-25";"Delivered";"Credit card";"East";0.05;"victorhughes@wilson.com";"";"Male";"Gold";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";70.07
"O435615";"C00226";"P0008";1;26.3;"2006-07-25";"Delayed";"Credit card";"North";0.1;"victorhughes@wilson.com";"";"Male";"Gold";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";23.67
"O496843";"C00228";"P0019";4;31.31;"2006-07-25";"Cancelled";"Bank transfer";"North";0.2;"zosborn@ponce.com";"2004-02-25";"Male";"Silver";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";100.19
"O936729";"C00228";"P0017";3;18.82;"2006-07-25";"Delivered";"Credit card";"North";0.0;"zosborn@ponce.com";"2004-02-25";"Male";"Silver";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";56.46
"O327120";"C00229";"P0022";1;11.19;"2006-07-25";"Cancelled";"Bank transfer";"South";0.2;"melissa25@hotmail.com";"2001-10-24";"Female";"Bronze";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";8.95
"O619476";"C00229";"P0014";4;10.79;"2006-07-25";"Delayed";"Paypal";"West";0.1;"melissa25@hotmail.com";"2001-10-24";"Female";"Bronze";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";38.84
"O361589";"C00230";"P0020";5;40.12;"2006-07-25";"Delayed";"Bank transfer";"East";0.05;"laurayoung@johnson-spencer.com";"2003-01-25";"Other";"Bronze";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";190.57
"O893913";"C00230";"P0025";2;18.59;"2006-07-25";"Delayed";"Bank transfer";"West";0.1;"laurayoung@johnson-spencer.com";"2003-01-25";"Other";"Bronze";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";33.46
"O905686";"C00231";"P0014";2;21.99;"2006-07-25";"Cancelled";"Credit card";"East";0.15;"jonesraymond@higgins.org";"2003-08-24";"Male";"Silver";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";37.38
"O218660";"C00231";"P0014";1;20.37;"2006-07-25";"Delivered";"Paypal";"North";0.15;"jonesraymond@higgins.org";"2003-08-24";"Male";"Silver";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";17.31
"O513524";"C00231";"P0006";4;43.5;"2006-07-25";"Cancelled";"Credit card";"West";0.2;"jonesraymond@higgins.org";"2003-08-24";"Male";"Silver";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";139.2
"O353264";"C00232";"P0027";2;41.4;"2006-07-25";"Delivered";"Credit card";"South";0.15;"dawn77@holmes.net";"2011-03-25";"Male";"Gold";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";70.38
"O896592";"C00233";"P0006";3;11.92;"2006-07-25";"Cancelled";"Paypal";"Central";0.0;"ryanbartlett@guerra.com";"2001-11-24";"Other";"Silver";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";35.76
"O920466";"C00233";"P0013";2;11.6;"2006-07-25";"Delivered";"Bank transfer";"East";0.05;"ryanbartlett@guerra.com";"2001-11-24";"Other";"Silver";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";22.04
"O259057";"C00233";"P0013";3;25.26;"2006-07-25";"Delayed";"Paypal";"East";0.2;"ryanbartlett@guerra.com";"2001-11-24";"Other";"Silver";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";60.62
"O850716";"C00234";"P0008";2;45.75;"2006-07-25";"Delayed";"Credit card";"South";0.0;"marcusfletcher@meza-stone.com";"2030-05-25";"Other";"Gold";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";91.5
"O930505";"C00234";"P0018";2;28.68;"2006-07-25";"Delivered";"Bank transfer";"East";0.1;"marcusfletcher@meza-stone.com";"2030-05-25";"Other";"Gold";"Storage Product 37";"Storage";"2018-07-24";6.08;"S767";51.62
"O818540";"C00234";"P0009";1;21.7;"2006-07-25";"Delayed";"Credit card";"Central";0.05;"marcusfletcher@meza-stone.com";"2030-05-25";"Other";"Gold";"Outdoors Product 13";"Outdoors";"2018-04-25";8.0;"S695";20.62
"O636501";"C00234";"P0021";3;25.83;"2006-07-25";"Delayed";"Credit card";"North";0.05;"marcusfletcher@meza-stone.com";"2030-05-25";"Other";"Gold";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";73.62
"O780120";"C00235";"P0001";4;42.21;"2006-07-25";"Delivered";"Paypal";"South";0.1;"james84@weber.net";"2011-08-24";"Other";"Silver";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";151.96
"O740716";"C00236";"P0025";5;43.54;"2006-07-25";"Delayed";"Bank transfer";"South";0.1;"georgeweber@morgan.com";"2006-08-24";"Other";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";195.93
"O644800";"C00236";"P0013";4;13.54;"2006-07-25";"Delayed";"Paypal";"South";0.2;"georgeweber@morgan.com";"2006-08-24";"Other";"Gold";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";43.33
"O493426";"C00236";"P0023";4;23.78;"2006-07-25";"Delivered";"Credit card";"East";0.15;"georgeweber@morgan.com";"2006-08-24";"Other";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";80.85
"O696648";"C00236";"P0023";5;18.92;"2006-07-25";"Delayed";"Credit card";"North";0.0;"georgeweber@morgan.com";"2006-08-24";"Other";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";94.6
"O399990";"C00237";"P0016";4;24.9;"2006-07-25";"Delayed";"Credit card";"South";0.2;"debra96@fowler.com";"2012-03-25";"Female";"Bronze";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";79.68
"";"C00237";"P0013";1;39.26;"2006-07-25";"Delayed";"Credit card";"West";0.2;"debra96@fowler.com";"2012-03-25";"Female";"Bronze";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";31.41
"O423810";"C00237";"P0010";1;27.83;"2006-07-25";"Delayed";"Bank transfer";"West";0.1;"debra96@fowler.com";"2012-03-25";"Female";"Bronze";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";25.05
"O439576";"C00238";"P0026";4;13.92;"2006-07-25";"Delayed";"Paypal";"West";0.1;"zsanchez@hotmail.com";"2010-12-24";"Male";"Silver";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";50.11
"O199691";"C00238";"P0011";5;16.1;"2006-07-25";"Delivered";"Credit card";"North";0.2;"zsanchez@hotmail.com";"2010-12-24";"Male";"Silver";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";64.4
"O430604";"C00238";"P0014";2;20.28;"2006-07-25";"Delayed";"Bank transfer";"East";0.2;"zsanchez@hotmail.com";"2010-12-24";"Male";"Silver";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";32.45
"O101648";"C00238";"P0011";1;19.39;"2006-07-25";"Delayed";"Credit card";"South";0.0;"zsanchez@hotmail.com";"2010-12-24";"Male";"Silver";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";19.39
"O336003";"C00239";"P0027";4;49.95;"2006-07-25";"Delayed";"Paypal";"North";0.0;"djones@gmail.com";"2023-12-24";"Female";"Bronze";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";199.8
"O348086";"C00239";"P0026";2;24.86;"2006-07-25";"Delivered";"Paypal";"East";0.0;"djones@gmail.com";"2023-12-24";"Female";"Bronze";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";49.72
"O549871";"C00240";"P0007";5;49.62;"2006-07-25";"Delayed";"Credit card";"West";0.0;"vmarshall@hotmail.com";"2030-08-24";"Female";"Silver";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";248.1
"O484739";"C00240";"P0014";3;44.62;"2006-07-25";"Delivered";"Paypal";"South";0.0;"vmarshall@hotmail.com";"2030-08-24";"Female";"Silver";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";133.86
"O494686";"C00240";"P0007";4;42.58;"2006-07-25";"Cancelled";"Credit card";"North";0.0;"vmarshall@hotmail.com";"2030-08-24";"Female";"Silver";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";170.32
"O757954";"C00242";"P0008";3;22.55;"2006-07-25";"Delayed";"Credit card";"Central";0.05;"floressteven@yahoo.com";"2027-12-24";"Female";"Bronze";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";64.27
"O229160";"C00243";"P0029";4;8.91;"2006-07-25";"Delivered";"Credit card";"West";0.05;"colinroberts@lin-barnes.com";"2017-05-25";"Other";"Silver";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";33.86
"O556929";"C00243";"P0014";4;39.59;"2006-07-25";"Delayed";"Credit card";"East";0.05;"colinroberts@lin-barnes.com";"2017-05-25";"Other";"Silver";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";150.44
"O994237";"C00243";"P0011";3;42.74;"2006-07-25";"Cancelled";"Credit card";"East";0.1;"colinroberts@lin-barnes.com";"2017-05-25";"Other";"Silver";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";115.4
"O144346";"C00243";"P0021";5;38.43;"2006-07-25";"Cancelled";"Credit card";"West";0.15;"colinroberts@lin-barnes.com";"2017-05-25";"Other";"Silver";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";163.33
"O201571";"C00244";"P0007";2;43.46;"2006-07-25";"Delivered";"Bank transfer";"East";0.1;"james27@hotmail.com";"2003-01-25";"Male";"Bronze";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";78.23
"O709855";"C00244";"P0023";5;30.62;"2006-07-25";"Delayed";"Credit card";"West";0.15;"james27@hotmail.com";"2003-01-25";"Male";"Bronze";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";130.14
"O126114";"C00244";"P0015";4;20.01;"2006-07-25";"Delayed";"Paypal";"East";0.05;"james27@hotmail.com";"2003-01-25";"Male";"Bronze";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";76.04
"O719105";"C00245";"P0009";5;40.43;"2006-07-25";"Delivered";"Credit card";"Central";0.15;"tyler16@hotmail.com";"2030-12-24";"Male";"Gold";"Outdoors Product 13";"Outdoors";"2018-04-25";8.0;"S695";171.83
"O162875";"C00245";"P0003";2;11.04;"2006-07-25";"Delayed";"Bank transfer";"South";0.05;"tyler16@hotmail.com";"2030-12-24";"Male";"Gold";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";20.98
"O470152";"C00245";"P0023";1;35.61;"2006-07-25";"Delivered";"Paypal";"South";0.2;"tyler16@hotmail.com";"2030-12-24";"Male";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";28.49
"O153217";"C00245";"P0010";4;41.78;"2006-07-25";"Cancelled";"Credit card";"West";0.15;"tyler16@hotmail.com";"2030-12-24";"Male";"Gold";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";142.05
"O529240";"C00245";"P0025";1;23.81;"2006-07-25";"Delivered";"Bank transfer";"North";0.1;"tyler16@hotmail.com";"2030-12-24";"Male";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";21.43
"O570855";"C00245";"P0008";2;15.18;"2006-07-25";"Cancelled";"Credit card";"West";0.2;"tyler16@hotmail.com";"2030-12-24";"Male";"Gold";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";24.29
"O487774";"C00246";"P0008";2;36.37;"2006-07-25";"Cancelled";"Credit card";"East";0.1;"brandywilliams@simpson-khan.info";"2024-10-24";"Male";"Gold";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";65.47
"O581851";"C00246";"P0027";1;45.44;"2006-07-25";"Delivered";"Credit card";"East";0.1;"brandywilliams@simpson-khan.info";"2024-10-24";"Male";"Gold";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";40.9
"O827803";"C00246";"P0007";3;20.46;"2006-07-25";"Cancelled";"Bank transfer";"Central";0.0;"brandywilliams@simpson-khan.info";"2024-10-24";"Male";"Gold";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";61.38
"O922901";"C00246";"P0005";1;24.05;"2006-07-25";"Delivered";"Credit card";"Central";0.1;"brandywilliams@simpson-khan.info";"2024-10-24";"Male";"Gold";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";21.65
"O121367";"C00246";"P0002";4;11.64;"2006-07-25";"Delivered";"Credit card";"North";0.05;"brandywilliams@simpson-khan.info";"2024-10-24";"Male";"Gold";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";44.23
"O958018";"C00247";"P0029";2;30.44;"2006-07-25";"Cancelled";"Bank transfer";"East";0.2;"jordannicole@diaz.com";"2012-02-25";"Female";"Silver";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";48.7
"O710922";"C00248";"P0025";5;14.82;"2006-07-25";"Delayed";"Paypal";"East";0.0;"angela16@cole.org";"2027-03-25";"Female";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";74.1
"O998987";"C00248";"P0022";2;32.3;"2006-07-25";"Cancelled";"Paypal";"South";0.1;"angela16@cole.org";"2027-03-25";"Female";"Gold";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";58.14
"O912757";"C00248";"P0025";1;29.3;"2006-07-25";"Delayed";"";"East";0.05;"angela16@cole.org";"2027-03-25";"Female";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";27.84
